ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000010.SZ,19960118,5.13,1.2224,1.2224,2.22,42.1827,42.1827,2.2734,2.4151,2.4151,,,5236.6608,1699.8928,1699.8928,26864.0699,8720.4501
000010.SZ,19960119,5.15,0.8118,0.8118,1.16,42.3472,42.3472,2.2823,2.4245,2.4245,,,5236.6608,1699.8928,1699.8928,26968.8031,8754.4479
000010.SZ,19960120,5.15,,,,42.3472,42.3472,2.2823,2.4245,2.4245,,,5236.6608,1699.8928,1699.8928,26968.8031,8754.4479
000010.SZ,19960121,5.15,,,,42.3472,42.3472,2.2823,2.4245,2.4245,,,5236.6608,1699.8928,1699.8928,26968.8031,8754.4479
000010.SZ,19960122,5.01,0.8765,0.8765,1.22,41.196,41.196,2.2202,2.3586,2.3586,,,5236.6608,1699.8928,1699.8928,26235.6706,8516.4629
000010.SZ,19960123,5.05,0.483,0.483,0.61,41.5249,41.5249,2.238,2.3774,2.3774,,,5236.6608,1699.8928,1699.8928,26445.137,8584.4586
000010.SZ,19960124,5.05,0.3088,0.3088,0.39,41.5249,41.5249,2.238,2.3774,2.3774,,,5236.6608,1699.8928,1699.8928,26445.137,8584.4586
000010.SZ,19960125,5.0,0.7871,0.7871,1.06,41.1137,41.1137,2.2158,2.3539,2.3539,,,5236.6608,1699.8928,1699.8928,26183.304,8499.464
000010.SZ,19960126,5.05,0.6059,0.6059,0.93,41.5249,41.5249,2.238,2.3774,2.3774,,,5236.6608,1699.8928,1699.8928,26445.137,8584.4586
000010.SZ,19960127,5.05,,,,41.5249,41.5249,2.238,2.3774,2.3774,,,5236.6608,1699.8928,1699.8928,26445.137,8584.4586
000010.SZ,19960128,5.05,,,,41.5249,41.5249,2.238,2.3774,2.3774,,,5236.6608,1699.8928,1699.8928,26445.137,8584.4586
000010.SZ,19960129,5.09,0.4194,0.4194,0.69,41.8538,41.8538,2.2557,2.3963,2.3963,,,5236.6608,1699.8928,1699.8928,26654.6035,8652.4544
000010.SZ,19960130,5.06,0.3836,0.3836,0.74,41.6071,41.6071,2.2424,2.3821,2.3821,,,5236.6608,1699.8928,1699.8928,26497.5036,8601.4576
000010.SZ,19960131,5.14,1.1448,1.1448,2.29,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960201,5.11,0.3641,0.3641,0.54,42.0182,42.0182,2.2646,2.4057,2.4057,,,5236.6608,1699.8928,1699.8928,26759.3367,8686.4522
000010.SZ,19960202,5.07,0.4024,0.4024,0.69,41.6893,41.6893,2.2468,2.3868,2.3868,,,5236.6608,1699.8928,1699.8928,26549.8703,8618.4565
000010.SZ,19960203,5.07,,,,41.6893,41.6893,2.2468,2.3868,2.3868,,,5236.6608,1699.8928,1699.8928,26549.8703,8618.4565
000010.SZ,19960204,5.07,,,,41.6893,41.6893,2.2468,2.3868,2.3868,,,5236.6608,1699.8928,1699.8928,26549.8703,8618.4565
000010.SZ,19960205,5.01,0.3394,0.3394,0.63,41.196,41.196,2.2202,2.3586,2.3586,,,5236.6608,1699.8928,1699.8928,26235.6706,8516.4629
000010.SZ,19960206,4.98,0.3565,0.3565,0.68,40.9493,40.9493,2.2069,2.3445,2.3445,,,5236.6608,1699.8928,1699.8928,26078.5708,8465.4661
000010.SZ,19960207,4.99,0.23,0.23,0.44,41.0315,41.0315,2.2114,2.3492,2.3492,,,5236.6608,1699.8928,1699.8928,26130.9374,8482.4651
000010.SZ,19960208,4.93,0.1912,0.1912,0.56,40.5382,40.5382,2.1848,2.3209,2.3209,,,5236.6608,1699.8928,1699.8928,25816.7377,8380.4715
000010.SZ,19960209,4.93,0.2718,0.2718,0.89,40.5382,40.5382,2.1848,2.3209,2.3209,,,5236.6608,1699.8928,1699.8928,25816.7377,8380.4715
000010.SZ,19960210,4.93,,,,40.5382,40.5382,2.1848,2.3209,2.3209,,,5236.6608,1699.8928,1699.8928,25816.7377,8380.4715
000010.SZ,19960211,4.93,,,,40.5382,40.5382,2.1848,2.3209,2.3209,,,5236.6608,1699.8928,1699.8928,25816.7377,8380.4715
000010.SZ,19960212,4.96,0.2694,0.2694,0.97,40.7848,40.7848,2.1981,2.3351,2.3351,,,5236.6608,1699.8928,1699.8928,25973.8376,8431.4683
000010.SZ,19960213,5.02,0.6653,0.6653,2.52,41.2782,41.2782,2.2247,2.3633,2.3633,,,5236.6608,1699.8928,1699.8928,26288.0372,8533.4619
000010.SZ,19960214,4.98,0.4777,0.4777,1.47,40.9493,40.9493,2.2069,2.3445,2.3445,,,5236.6608,1699.8928,1699.8928,26078.5708,8465.4661
000010.SZ,19960215,5.05,0.3224,0.3224,0.86,41.5249,41.5249,2.238,2.3774,2.3774,,,5236.6608,1699.8928,1699.8928,26445.137,8584.4586
000010.SZ,19960216,5.14,1.156,1.156,2.88,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960217,5.14,,,,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960218,5.14,,,,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960219,5.14,,,,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960220,5.14,,,,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960221,5.14,,,,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960222,5.14,,,,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960223,5.14,,,,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960224,5.14,,,,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960225,5.14,,,,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960226,5.14,,,,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960227,5.14,,,,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960228,5.14,,,,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960229,5.14,,,,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960301,5.14,,,,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960302,5.14,,,,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960303,5.14,,,,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960304,5.77,4.7021,4.7021,8.13,47.4453,47.4453,2.557,2.7164,2.7164,,,5236.6608,1699.8928,1699.8928,30215.5328,9808.3815
000010.SZ,19960305,5.55,4.8162,4.8162,3.29,45.6363,45.6363,2.4596,2.6128,2.6128,,,5236.6608,1699.8928,1699.8928,29063.4674,9434.405
000010.SZ,19960306,5.28,2.2407,2.2407,0.98,43.4161,43.4161,2.3399,2.4857,2.4857,,,5236.6608,1699.8928,1699.8928,27649.569,8975.434
000010.SZ,19960307,5.37,1.4283,1.4283,0.54,44.1562,44.1562,2.3798,2.5281,2.5281,,,5236.6608,1699.8928,1699.8928,28120.8685,9128.4243
000010.SZ,19960308,5.3,1.1895,1.1895,0.41,43.5806,43.5806,2.3488,2.4951,2.4951,,,5236.6608,1699.8928,1699.8928,27754.3022,9009.4318
000010.SZ,19960309,5.3,,,,43.5806,43.5806,2.3488,2.4951,2.4951,,,5236.6608,1699.8928,1699.8928,27754.3022,9009.4318
000010.SZ,19960310,5.3,,,,43.5806,43.5806,2.3488,2.4951,2.4951,,,5236.6608,1699.8928,1699.8928,27754.3022,9009.4318
000010.SZ,19960311,5.13,1.2507,1.2507,0.43,42.1827,42.1827,2.2734,2.4151,2.4151,,,5236.6608,1699.8928,1699.8928,26864.0699,8720.4501
000010.SZ,19960312,5.11,1.0736,1.0736,0.49,42.0182,42.0182,2.2646,2.4057,2.4057,,,5236.6608,1699.8928,1699.8928,26759.3367,8686.4522
000010.SZ,19960313,5.1,0.4683,0.4683,0.33,41.936,41.936,2.2601,2.401,2.401,,,5236.6608,1699.8928,1699.8928,26706.9701,8669.4533
000010.SZ,19960314,5.08,0.4359,0.4359,0.4,41.7716,41.7716,2.2513,2.3915,2.3915,,,5236.6608,1699.8928,1699.8928,26602.2369,8635.4554
000010.SZ,19960315,5.12,0.4506,0.4506,0.51,42.1005,42.1005,2.269,2.4104,2.4104,,,5236.6608,1699.8928,1699.8928,26811.7033,8703.4511
000010.SZ,19960316,5.12,,,,42.1005,42.1005,2.269,2.4104,2.4104,,,5236.6608,1699.8928,1699.8928,26811.7033,8703.4511
000010.SZ,19960317,5.12,,,,42.1005,42.1005,2.269,2.4104,2.4104,,,5236.6608,1699.8928,1699.8928,26811.7033,8703.4511
000010.SZ,19960318,5.14,0.3241,0.3241,0.44,42.2649,42.2649,2.2779,2.4198,2.4198,,,5236.6608,1699.8928,1699.8928,26916.4365,8737.449
000010.SZ,19960319,5.18,0.5894,0.5894,1.07,42.5938,42.5938,2.2956,2.4386,2.4386,,,5236.6608,1699.8928,1699.8928,27125.9029,8805.4447
000010.SZ,19960320,5.2,0.8495,0.8495,1.87,42.7583,42.7583,2.3044,2.448,2.448,,,5236.6608,1699.8928,1699.8928,27230.6362,8839.4426
000010.SZ,19960321,5.3,2.3854,2.3854,4.5,43.5806,43.5806,2.3488,2.4951,2.4951,,,5236.6608,1699.8928,1699.8928,27754.3022,9009.4318
000010.SZ,19960322,5.38,2.1043,2.1043,2.29,44.2384,44.2384,2.3842,2.5328,2.5328,,,5236.6608,1699.8928,1699.8928,28173.2351,9145.4233
000010.SZ,19960323,5.38,,,,44.2384,44.2384,2.3842,2.5328,2.5328,,,5236.6608,1699.8928,1699.8928,28173.2351,9145.4233
000010.SZ,19960324,5.38,,,,44.2384,44.2384,2.3842,2.5328,2.5328,,,5236.6608,1699.8928,1699.8928,28173.2351,9145.4233
000010.SZ,19960325,5.4,1.7466,1.7466,1.4,44.4028,44.4028,2.3931,2.5422,2.5422,,,5236.6608,1699.8928,1699.8928,28277.9683,9179.4211
000010.SZ,19960326,5.5,5.0321,5.0321,3.28,45.2251,45.2251,2.4374,2.5893,2.5893,,,5236.6608,1699.8928,1699.8928,28801.6344,9349.4104
000010.SZ,19960327,5.32,1.4972,1.4972,0.62,43.745,43.745,2.3576,2.5045,2.5045,,,5236.6608,1699.8928,1699.8928,27859.0355,9043.4297
000010.SZ,19960328,5.18,0.9701,0.9701,0.38,42.5938,42.5938,2.2956,2.4386,2.4386,,,5236.6608,1699.8928,1699.8928,27125.9029,8805.4447
000010.SZ,19960329,5.24,0.3906,0.3906,0.17,43.0872,43.0872,2.3222,2.4669,2.4669,,,5236.6608,1699.8928,1699.8928,27440.1026,8907.4383
000010.SZ,19960330,5.24,,,,43.0872,43.0872,2.3222,2.4669,2.4669,,,5236.6608,1699.8928,1699.8928,27440.1026,8907.4383
000010.SZ,19960331,5.24,,,,43.0872,43.0872,2.3222,2.4669,2.4669,,,5236.6608,1699.8928,1699.8928,27440.1026,8907.4383
000010.SZ,19960401,5.26,1.3396,1.3396,0.7,43.2517,43.2517,2.331,2.4763,2.4763,,,5236.6608,1699.8928,1699.8928,27544.8358,8941.4361
000010.SZ,19960402,5.3,0.4283,0.4283,0.23,43.5806,43.5806,2.3488,2.4951,2.4951,,,5236.6608,1699.8928,1699.8928,27754.3022,9009.4318
000010.SZ,19960403,5.28,0.2735,0.2735,0.3,43.4161,43.4161,2.3399,2.4857,2.4857,,,5236.6608,1699.8928,1699.8928,27649.569,8975.434
000010.SZ,19960404,5.25,0.3841,0.3841,0.56,43.1694,43.1694,2.3266,2.4716,2.4716,,,5236.6608,1699.8928,1699.8928,27492.4692,8924.4372
000010.SZ,19960405,5.4,1.1289,1.1289,2.0,44.4028,44.4028,2.3931,2.5422,2.5422,,,5236.6608,1699.8928,1699.8928,28277.9683,9179.4211
000010.SZ,19960406,5.4,,,,44.4028,44.4028,2.3931,2.5422,2.5422,,,5236.6608,1699.8928,1699.8928,28277.9683,9179.4211
000010.SZ,19960407,5.4,,,,44.4028,44.4028,2.3931,2.5422,2.5422,,,5236.6608,1699.8928,1699.8928,28277.9683,9179.4211
000010.SZ,19960408,5.45,1.8101,1.8101,2.55,44.814,44.814,2.4152,2.5657,2.5657,,,5236.6608,1699.8928,1699.8928,28539.8014,9264.4158
000010.SZ,19960409,5.37,1.3889,1.3889,1.73,44.1562,44.1562,2.3798,2.5281,2.5281,,,5236.6608,1699.8928,1699.8928,28120.8685,9128.4243
000010.SZ,19960410,5.41,0.893,0.893,0.9,44.4851,44.4851,2.3975,2.5469,2.5469,,,5236.6608,1699.8928,1699.8928,28330.3349,9196.42
000010.SZ,19960411,5.48,1.103,1.103,0.98,45.0607,45.0607,2.4285,2.5799,2.5799,,,5236.6608,1699.8928,1699.8928,28696.9012,9315.4125
000010.SZ,19960412,5.46,3.9626,3.9626,3.13,25.086,25.086,2.7013,1.6317,1.6317,,,5236.6608,1699.8928,1699.8928,28592.168,9281.4147
000010.SZ,19960413,5.46,,,,25.086,25.086,2.7013,1.6317,1.6317,,,5236.6608,1699.8928,1699.8928,28592.168,9281.4147
000010.SZ,19960414,5.46,,,,25.086,25.086,2.7013,1.6317,1.6317,,,5236.6608,1699.8928,1699.8928,28592.168,9281.4147
000010.SZ,19960415,5.57,4.1203,4.1203,2.25,25.5914,25.5914,2.7558,1.6645,1.6645,,,5236.6608,1699.8928,1699.8928,29168.2007,9468.4029
000010.SZ,19960416,5.6,1.9531,1.9531,0.85,25.7292,25.7292,2.7706,1.6735,1.6735,,,5236.6608,1699.8928,1699.8928,29325.3005,9519.3997
000010.SZ,19960417,5.72,7.2646,7.2646,3.02,26.2806,26.2806,2.83,1.7094,1.7094,,,5236.6608,1699.8928,1699.8928,29953.6998,9723.3868
000010.SZ,19960418,6.35,12.4167,12.4167,3.37,29.1751,29.1751,3.1417,1.8976,1.8976,,,5236.6608,1699.8928,1699.8928,33252.7961,10794.3193
000010.SZ,19960419,6.18,10.0389,10.0389,1.69,28.394,28.394,3.0576,1.8468,1.8468,,,5236.6608,1699.8928,1699.8928,32362.5637,10505.3375
000010.SZ,19960420,6.18,,,,28.394,28.394,3.0576,1.8468,1.8468,,,5236.6608,1699.8928,1699.8928,32362.5637,10505.3375
000010.SZ,19960421,6.18,,,,28.394,28.394,3.0576,1.8468,1.8468,,,5236.6608,1699.8928,1699.8928,32362.5637,10505.3375
000010.SZ,19960422,6.1,7.1157,7.1157,0.99,28.0265,28.0265,3.018,1.8229,1.8229,,,5236.6608,1699.8928,1699.8928,31943.6309,10369.3461
000010.SZ,19960423,6.27,3.8032,3.8032,0.49,28.8075,28.8075,3.1021,1.8737,1.8737,,,5236.6608,1699.8928,1699.8928,32833.8632,10658.3279
000010.SZ,19960424,6.83,10.2806,10.2806,1.26,31.3805,31.3805,3.3791,2.0411,2.0411,,,5236.6608,1699.8928,1699.8928,35766.3933,11610.2678
000010.SZ,19960425,6.28,12.0896,12.0896,1.38,28.8535,28.8535,3.107,1.8767,1.8767,,,5236.6608,1699.8928,1699.8928,32886.2298,10675.3268
000010.SZ,19960426,6.75,11.4954,11.4954,1.33,31.0129,31.0129,3.3396,2.0172,2.0172,,,5236.6608,1699.8928,1699.8928,35347.4604,11474.2764
000010.SZ,19960427,6.75,,,,31.0129,31.0129,3.3396,2.0172,2.0172,,,5236.6608,1699.8928,1699.8928,35347.4604,11474.2764
000010.SZ,19960428,6.75,,,,31.0129,31.0129,3.3396,2.0172,2.0172,,,5236.6608,1699.8928,1699.8928,35347.4604,11474.2764
000010.SZ,19960429,7.12,13.2538,13.2538,1.48,32.7129,32.7129,3.5226,2.1277,2.1277,,,5236.6608,1699.8928,1699.8928,37285.0249,12103.2367
000010.SZ,19960430,6.65,7.7134,7.7134,0.76,30.5535,30.5535,3.2901,1.9873,1.9873,,,5236.6608,1699.8928,1699.8928,34823.7943,11304.2871
000010.SZ,19960501,6.65,,,,30.5535,30.5535,3.2901,1.9873,1.9873,,,5236.6608,1699.8928,1699.8928,34823.7943,11304.2871
000010.SZ,19960502,6.09,4.2714,4.2714,0.39,27.9805,27.9805,3.013,1.8199,1.8199,,,5236.6608,1699.8928,1699.8928,31891.2643,10352.3472
000010.SZ,19960503,6.22,4.6397,4.6397,0.48,28.5778,28.5778,3.0773,1.8588,1.8588,,,5236.6608,1699.8928,1699.8928,32572.0302,10573.3332
000010.SZ,19960504,6.22,,,,28.5778,28.5778,3.0773,1.8588,1.8588,,,5236.6608,1699.8928,1699.8928,32572.0302,10573.3332
000010.SZ,19960505,6.22,,,,28.5778,28.5778,3.0773,1.8588,1.8588,,,5236.6608,1699.8928,1699.8928,32572.0302,10573.3332
000010.SZ,19960506,6.55,5.095,5.095,0.62,30.094,30.094,3.2406,1.9574,1.9574,,,5236.6608,1699.8928,1699.8928,34300.1282,11134.2978
000010.SZ,19960507,6.37,2.4054,2.4054,0.34,29.267,29.267,3.1516,1.9036,1.9036,,,5236.6608,1699.8928,1699.8928,33357.5293,10828.3171
000010.SZ,19960508,6.28,3.5038,3.5038,0.73,28.8535,28.8535,3.107,1.8767,1.8767,,,5236.6608,1699.8928,1699.8928,32886.2298,10675.3268
000010.SZ,19960509,5.95,2.056,2.056,0.52,27.3373,27.3373,2.9438,1.7781,1.7781,,,5236.6608,1699.8928,1699.8928,31158.1318,10114.3622
000010.SZ,19960510,5.93,2.056,2.056,0.58,27.2454,27.2454,2.9339,1.7721,1.7721,,,5236.6608,1699.8928,1699.8928,31053.3985,10080.3643
000010.SZ,19960511,5.93,,,,27.2454,27.2454,2.9339,1.7721,1.7721,,,5236.6608,1699.8928,1699.8928,31053.3985,10080.3643
000010.SZ,19960512,5.93,,,,27.2454,27.2454,2.9339,1.7721,1.7721,,,5236.6608,1699.8928,1699.8928,31053.3985,10080.3643
000010.SZ,19960513,6.23,2.569,2.569,0.85,28.6238,28.6238,3.0823,1.8618,1.8618,,,5236.6608,1699.8928,1699.8928,32624.3968,10590.3321
000010.SZ,19960514,6.05,2.0601,2.0601,0.82,27.7968,27.7968,2.9932,1.808,1.808,,,5236.6608,1699.8928,1699.8928,31681.7978,10284.3514
000010.SZ,19960515,6.24,1.9678,1.9678,0.8,28.6697,28.6697,3.0872,1.8648,1.8648,,,5236.6608,1699.8928,1699.8928,32676.7634,10607.3311
000010.SZ,19960516,6.33,5.751,5.751,2.69,29.0832,29.0832,3.1318,1.8917,1.8917,,,5236.6608,1699.8928,1699.8928,33148.0629,10760.3214
000010.SZ,19960517,6.41,4.8262,4.8262,1.68,29.4508,29.4508,3.1713,1.9156,1.9156,,,5236.6608,1699.8928,1699.8928,33566.9957,10896.3128
000010.SZ,19960518,6.41,,,,29.4508,29.4508,3.1713,1.9156,1.9156,,,5236.6608,1699.8928,1699.8928,33566.9957,10896.3128
000010.SZ,19960519,6.41,,,,29.4508,29.4508,3.1713,1.9156,1.9156,,,5236.6608,1699.8928,1699.8928,33566.9957,10896.3128
000010.SZ,19960521,6.12,2.4713,2.4713,0.72,28.1184,28.1184,3.0279,1.8289,1.8289,,,5236.6608,1699.8928,1699.8928,32048.3641,10403.3439
000010.SZ,19960522,6.09,2.9037,2.9037,0.85,27.9805,27.9805,3.013,1.8199,1.8199,,,5236.6608,1699.8928,1699.8928,31891.2643,10352.3472
000010.SZ,19960523,5.89,2.9372,2.9372,0.82,27.0616,27.0616,2.9141,1.7602,1.7602,,,5236.6608,1699.8928,1699.8928,30843.9321,10012.3686
000010.SZ,19960524,6.08,8.9912,8.9912,2.38,27.9346,27.9346,3.0081,1.8169,1.8169,,,5236.6608,1699.8928,1699.8928,31838.8977,10335.3482
000010.SZ,19960525,6.08,,,,27.9346,27.9346,3.0081,1.8169,1.8169,,,5236.6608,1699.8928,1699.8928,31838.8977,10335.3482
000010.SZ,19960526,6.08,,,,27.9346,27.9346,3.0081,1.8169,1.8169,,,5236.6608,1699.8928,1699.8928,31838.8977,10335.3482
000010.SZ,19960527,5.87,0.953,0.953,0.22,26.9697,26.9697,2.9042,1.7542,1.7542,,,5236.6608,1699.8928,1699.8928,30739.1989,9978.3707
000010.SZ,19960528,5.98,0.5677,0.5677,0.16,27.4751,27.4751,2.9586,1.7871,1.7871,,,5236.6608,1699.8928,1699.8928,31315.2316,10165.3589
000010.SZ,19960529,6.15,1.0924,1.0924,0.33,28.2562,28.2562,3.0427,1.8379,1.8379,,,5236.6608,1699.8928,1699.8928,32205.4639,10454.3407
000010.SZ,19960530,5.89,1.0324,1.0324,0.35,27.0616,27.0616,2.9141,1.7602,1.7602,,,5236.6608,1699.8928,1699.8928,30843.9321,10012.3686
000010.SZ,19960531,5.95,2.5431,2.5431,1.01,27.3373,27.3373,2.9438,1.7781,1.7781,,,5236.6608,1699.8928,1699.8928,31158.1318,10114.3622
000010.SZ,19960601,5.95,,,,27.3373,27.3373,2.9438,1.7781,1.7781,,,5236.6608,1699.8928,1699.8928,31158.1318,10114.3622
000010.SZ,19960602,5.95,,,,27.3373,27.3373,2.9438,1.7781,1.7781,,,5236.6608,1699.8928,1699.8928,31158.1318,10114.3622
000010.SZ,19960603,5.98,2.8319,2.8319,2.29,27.4751,27.4751,2.9586,1.7871,1.7871,,,5236.6608,1699.8928,1699.8928,31315.2316,10165.3589
000010.SZ,19960604,5.99,2.9131,2.9131,1.81,27.5211,27.5211,2.9636,1.79,1.79,,,5236.6608,1699.8928,1699.8928,31367.5982,10182.3579
000010.SZ,19960605,6.09,3.4285,3.4285,1.65,27.9805,27.9805,3.013,1.8199,1.8199,,,5236.6608,1699.8928,1699.8928,31891.2643,10352.3472
000010.SZ,19960606,5.97,3.9638,3.9638,1.55,27.4292,27.4292,2.9537,1.7841,1.7841,,,5236.6608,1699.8928,1699.8928,31262.865,10148.36
000010.SZ,19960607,5.96,4.3073,4.3073,1.37,27.3833,27.3833,2.9487,1.7811,1.7811,,,5236.6608,1699.8928,1699.8928,31210.4984,10131.3611
000010.SZ,19960608,5.96,,,,27.3833,27.3833,2.9487,1.7811,1.7811,,,5236.6608,1699.8928,1699.8928,31210.4984,10131.3611
000010.SZ,19960609,5.96,,,,27.3833,27.3833,2.9487,1.7811,1.7811,,,5236.6608,1699.8928,1699.8928,31210.4984,10131.3611
000010.SZ,19960610,6.15,3.5896,3.5896,1.03,28.2562,28.2562,3.0427,1.8379,1.8379,,,5236.6608,1699.8928,1699.8928,32205.4639,10454.3407
000010.SZ,19960611,6.1,5.2727,5.2727,1.45,28.0265,28.0265,3.018,1.8229,1.8229,,,5236.6608,1699.8928,1699.8928,31943.6309,10369.3461
000010.SZ,19960612,6.02,3.0855,3.0855,0.75,27.6589,27.6589,2.9784,1.799,1.799,,,5236.6608,1699.8928,1699.8928,31524.698,10233.3547
000010.SZ,19960613,6.16,6.371,6.371,1.58,28.3022,28.3022,3.0477,1.8409,1.8409,,,5236.6608,1699.8928,1699.8928,32257.8305,10471.3396
000010.SZ,19960614,6.27,7.0834,7.0834,1.57,28.8075,28.8075,3.1021,1.8737,1.8737,,,5236.6608,1699.8928,1699.8928,32833.8632,10658.3279
000010.SZ,19960615,6.27,,,,28.8075,28.8075,3.1021,1.8737,1.8737,,,5236.6608,1699.8928,1699.8928,32833.8632,10658.3279
000010.SZ,19960616,6.27,,,,28.8075,28.8075,3.1021,1.8737,1.8737,,,5236.6608,1699.8928,1699.8928,32833.8632,10658.3279
000010.SZ,19960617,6.45,16.9122,16.9122,3.33,29.6346,29.6346,3.1911,1.9275,1.9275,,,5236.6608,1699.8928,1699.8928,33776.4622,10964.3086
000010.SZ,19960618,6.25,8.9223,8.9223,1.15,28.7157,28.7157,3.0922,1.8677,1.8677,,,5236.6608,1699.8928,1699.8928,32729.13,10624.33
000010.SZ,19960619,6.14,5.9174,5.9174,0.7,28.2103,28.2103,3.0378,1.8349,1.8349,,,5236.6608,1699.8928,1699.8928,32153.0973,10437.3418
000010.SZ,19960620,6.1,4.7774,4.7774,0.53,28.0265,28.0265,3.018,1.8229,1.8229,,,5236.6608,1699.8928,1699.8928,31943.6309,10369.3461
000010.SZ,19960621,6.11,3.6379,3.6379,0.42,28.0724,28.0724,3.0229,1.8259,1.8259,,,5236.6608,1699.8928,1699.8928,31995.9975,10386.345
000010.SZ,19960622,6.11,,,,28.0724,28.0724,3.0229,1.8259,1.8259,,,5236.6608,1699.8928,1699.8928,31995.9975,10386.345
000010.SZ,19960623,6.11,,,,28.0724,28.0724,3.0229,1.8259,1.8259,,,5236.6608,1699.8928,1699.8928,31995.9975,10386.345
000010.SZ,19960624,6.25,3.3684,3.3684,0.42,28.7157,28.7157,3.0922,1.8677,1.8677,,,5236.6608,1699.8928,1699.8928,32729.13,10624.33
000010.SZ,19960625,6.09,3.2955,3.2955,0.62,27.9805,27.9805,3.013,1.8199,1.8199,,,5236.6608,1699.8928,1699.8928,31891.2643,10352.3472
000010.SZ,19960626,6.16,2.7313,2.7313,0.65,28.3022,28.3022,3.0477,1.8409,1.8409,,,5236.6608,1699.8928,1699.8928,32257.8305,10471.3396
000010.SZ,19960627,6.13,3.009,3.009,0.84,28.1643,28.1643,3.0328,1.8319,1.8319,,,5236.6608,1699.8928,1699.8928,32100.7307,10420.3429
000010.SZ,19960628,5.96,3.8185,3.8185,1.19,27.3833,27.3833,2.9487,1.7811,1.7811,,,5236.6608,1699.8928,1699.8928,31210.4984,10131.3611
000010.SZ,19960629,5.96,,,,27.3833,27.3833,2.9487,1.7811,1.7811,,,5236.6608,1699.8928,1699.8928,31210.4984,10131.3611
000010.SZ,19960630,5.96,,,,27.3833,27.3833,2.9487,1.7811,1.7811,,,5236.6608,1699.8928,1699.8928,31210.4984,10131.3611
000010.SZ,19960701,5.65,1.7483,1.7483,0.54,25.959,25.959,2.7953,1.6884,1.6884,,,5236.6608,1699.8928,1699.8928,29587.1335,9604.3943
000010.SZ,19960702,5.66,1.3583,1.3583,0.47,26.0049,26.0049,2.8003,1.6914,1.6914,,,5236.6608,1699.8928,1699.8928,29639.5001,9621.3932
000010.SZ,19960703,5.78,1.8642,1.8642,0.74,26.5562,26.5562,2.8597,1.7273,1.7273,,,5236.6608,1699.8928,1699.8928,30267.8994,9825.3804
000010.SZ,19960704,5.85,1.5783,1.5783,0.67,26.8779,26.8779,2.8943,1.7482,1.7482,,,5236.6608,1699.8928,1699.8928,30634.4657,9944.3729
000010.SZ,19960705,5.96,3.8255,3.8255,1.84,27.3833,27.3833,2.9487,1.7811,1.7811,,,5236.6608,1699.8928,1699.8928,31210.4984,10131.3611
000010.SZ,19960706,5.96,,,,27.3833,27.3833,2.9487,1.7811,1.7811,,,5236.6608,1699.8928,1699.8928,31210.4984,10131.3611
000010.SZ,19960707,5.96,,,,27.3833,27.3833,2.9487,1.7811,1.7811,,,5236.6608,1699.8928,1699.8928,31210.4984,10131.3611
